time,open,high,low,close
2024-09-24T00:00:00Z,2627.12,2664.08,2622.37,2656.6
2024-09-25T00:00:00Z,2658.55,2670.25,2649.58,2657.05
2024-09-26T00:00:00Z,2657.1,2685.29,2654.55,2671.91
2024-09-27T00:00:00Z,2671.62,2673.99,2642.84,2652.16
2024-09-30T00:00:00Z,2659.92,2665.76,2624.47,2634.6
2024-10-01T00:00:00Z,2632.87,2672.77,2631.97,2663.1
2024-10-02T00:00:00Z,2662.02,2662.97,2640.89,2658.53
2024-10-03T00:00:00Z,2658.72,2662.7,2634.68,2655.55
2024-10-04T00:00:00Z,2656.77,2669.87,2631.76,2650.89
2024-10-07T00:00:00Z,2649.65,2659.3,2637.48,2642.32
2024-10-08T00:00:00Z,2642.53,2652.68,2604.5,2621.73
2024-10-09T00:00:00Z,2621.74,2624.03,2604.89,2607.55
2024-10-10T00:00:00Z,2608.13,2631.29,2603.88,2629.31
2024-10-11T00:00:00Z,2628.8,2661.16,2627.84,2655.27
2024-10-14T00:00:00Z,2652.15,2666.5,2642.93,2648.9
2024-10-15T00:00:00Z,2647.82,2668.69,2637.83,2662.7
2024-10-16T00:00:00Z,2662.11,2685.02,2658.46,2673.47
2024-10-17T00:00:00Z,2673.8,2696.46,2672.78,2692.48
2024-10-18T00:00:00Z,2692.31,2721.77,2692.09,2721.39
2024-10-21T00:00:00Z,2721.41,2740.26,2713.97,2719.62
2024-10-22T00:00:00Z,2719.06,2748.62,2718.81,2748.36
2024-10-23T00:00:00Z,2747.76,2758.2,2708.51,2715.22
2024-10-24T00:00:00Z,2716.04,2742.96,2715.84,2735.66
2024-10-25T00:00:00Z,2735.3,2744.77,2716.68,2744.56
2024-10-28T00:00:00Z,2735.18,2745.66,2724.43,2742.06
2024-10-29T00:00:00Z,2741.46,2774.57,2739.54,2774.17
2024-10-30T00:00:00Z,2773.16,2789.72,2770.61,2785.01
2024-10-31T00:00:00Z,2787.08,2789.84,2731.3,2743.5
2024-11-01T00:00:00Z,2744.01,2761.87,2732.93,2734.28
2024-11-04T00:00:00Z,2733.36,2747.85,2728.6,2736.2
2024-11-05T00:00:00Z,2736.87,2749.73,2724.46,2743.51
2024-11-06T00:00:00Z,2742.62,2749.4,2652.18,2658.85
2024-11-07T00:00:00Z,2660.86,2709.93,2643.24,2706.79
2024-11-08T00:00:00Z,2704.09,2710.1,2680.1,2683.19
2024-11-11T00:00:00Z,2683.9,2685.88,2610.32,2619.5
2024-11-12T00:00:00Z,2619.55,2626.84,2589.45,2598.08
2024-11-13T00:00:00Z,2597.72,2618.79,2572.42,2572.66
2024-11-14T00:00:00Z,2571.7,2581.12,2536.64,2565.14
2024-11-15T00:00:00Z,2564.9,2575.76,2554.31,2561.5
2024-11-18T00:00:00Z,2567.48,2614.82,2566.35,2611.59
2024-11-19T00:00:00Z,2610.72,2639.2,2610.13,2631.95
2024-11-20T00:00:00Z,2632.09,2655.15,2618.56,2649.65
2024-11-21T00:00:00Z,2650.89,2673.25,2648.59,2669.25
2024-11-22T00:00:00Z,2669.32,2711.21,2667.89,2708.95
2024-11-25T00:00:00Z,2708.71,2720.95,2615.39,2625.35
2024-11-26T00:00:00Z,2626.41,2641.66,2604.93,2632.52
2024-11-27T00:00:00Z,2630.2,2657.99,2626.83,2635.38
2024-11-28T00:00:00Z,2637.22,2649.33,2620.74,2637.27
2024-11-29T00:00:00Z,2638.7,2666.04,2633.77,2653.54
2024-12-02T00:00:00Z,2650.14,2651.38,2621.65,2638.63
2024-12-03T00:00:00Z,2638.24,2655.24,2633.84,2643.42
2024-12-04T00:00:00Z,2642.67,2656.83,2632.18,2649.69
2024-12-05T00:00:00Z,2648.96,2655.25,2623.27,2631.57
2024-12-06T00:00:00Z,2631.77,2645.33,2613.36,2631.36
2024-12-09T00:00:00Z,2644.97,2676.16,2627.27,2660.02
2024-12-10T00:00:00Z,2660.82,2695.26,2657.73,2693.56
2024-12-11T00:00:00Z,2693.51,2720.93,2673.52,2717.9
2024-12-12T00:00:00Z,2716.12,2725.88,2674.88,2680.4
2024-12-13T00:00:00Z,2680.48,2692.51,2645.81,2648.96
2024-12-16T00:00:00Z,2648.74,2664.22,2643.07,2652.59
2024-12-17T00:00:00Z,2652.55,2658.42,2632.77,2645.54
2024-12-18T00:00:00Z,2645.92,2651.48,2583.61,2585.68
2024-12-19T00:00:00Z,2585.02,2626.19,2585.02,2593.7
2024-12-20T00:00:00Z,2594.17,2631.7,2589.3,2620.53
2024-12-23T00:00:00Z,2623.44,2633.04,2607.93,2613.03
2024-12-24T00:00:00Z,2612.33,2621.13,2609.8,2616.47
