time,open,high,low,close
2026-08-29T12:00:00Z,4458.25,4458.8,4457.61,4458.41
2026-08-29T13:00:00Z,4458.41,4459.0,4457.61,4459.0
2026-08-29T14:00:00Z,4459.0,4461.0,4456.35,4461.0
2026-08-29T15:00:00Z,4461.0,4462.9,4461.0,4462.2
2026-08-29T16:00:00Z,4462.2,4462.5,4458.52,4460.9
2026-08-29T17:00:00Z,4460.9,4462.0,4460.9,4462.0
2026-08-29T18:00:00Z,4462.0,4463.4,4462.0,4463.05
2026-08-29T19:00:00Z,4463.05,4463.4,4462.05,4462.05
2026-08-29T20:00:00Z,4462.05,4462.1,4462.0,4462.01
2026-08-29T21:00:00Z,4462.01,4462.4,4461.25,4461.25
2026-08-29T22:00:00Z,4461.25,4462.8,4461.12,4462.8
2026-08-29T23:00:00Z,4462.8,4464.7,4462.52,4464.7
2026-08-30T00:00:00Z,4464.7,4465.0,4464.1,4465.0
2026-08-30T01:00:00Z,4465.0,4465.8,4464.85,4465.8
2026-08-30T02:00:00Z,4465.8,4465.8,4464.2,4464.7
2026-08-30T03:00:00Z,4464.7,4465.5,4464.7,4465.5
2026-08-30T04:00:00Z,4465.5,4465.5,4462.91,4464.52
2026-08-30T05:00:00Z,4464.52,4464.52,4462.35,4463.1
2026-08-30T06:00:00Z,4463.1,4465.8,4463.02,4465.58
2026-08-30T07:00:00Z,4465.58,4465.8,4464.73,4464.9
2026-08-30T08:00:00Z,4464.9,4465.3,4463.1,4463.6
2026-08-30T09:00:00Z,4463.6,4465.8,4463.2,4465.8
2026-08-30T10:00:00Z,4465.8,4465.8,4464.75,4465.5
2026-08-30T11:00:00Z,4465.5,4465.9,4464.85,4465.5
2026-08-30T12:00:00Z,4465.5,4468.8,4465.1,4468.6
2026-08-30T13:00:00Z,4468.6,4472.0,4467.62,4471.78
2026-08-30T14:00:00Z,4471.78,4476.9,4471.78,4474.3
2026-08-30T15:00:00Z,4474.3,4474.9,4468.38,4473.2
2026-08-30T16:00:00Z,4473.2,4479.8,4473.2,4479.8
2026-08-30T17:00:00Z,4479.8,4480.7,4474.51,4476.7
2026-08-30T18:00:00Z,4476.7,4478.0,4472.68,4476.2
2026-08-30T19:00:00Z,4476.2,4478.0,4472.2,4474.3
2026-08-30T20:00:00Z,4474.3,4474.3,4471.0,4471.0
2026-08-30T22:00:00Z,4433.28,4465.74,4430.13,4461.36
2026-08-30T23:00:00Z,4461.34,4466.66,4435.75,4458.17
2026-08-31T00:00:00Z,4458.28,4472.05,4452.09,4456.3
2026-08-31T01:00:00Z,4456.33,4463.42,4436.11,4440.32
2026-08-31T02:00:00Z,4440.32,4441.49,4396.46,4422.7
2026-08-31T03:00:00Z,4422.99,4434.1,4419.89,4422.55
2026-08-31T04:00:00Z,4422.55,4424.97,4413.02,4424.59
2026-08-31T05:00:00Z,4424.59,4443.71,4419.16,4442.87
2026-08-31T06:00:00Z,4442.87,4442.93,4429.39,4439.67
2026-08-31T07:00:00Z,4439.49,4448.21,4435.08,4443.19
2026-08-31T08:00:00Z,4443.21,4449.55,4433.78,4435.59
2026-08-31T09:00:00Z,4435.54,4445.33,4435.48,4445.11
2026-08-31T10:00:00Z,4445.11,4455.48,4444.77,4453.79
2026-08-31T11:00:00Z,4453.79,4464.03,4452.21,4455.27
2026-08-31T12:00:00Z,4455.27,4460.76,4435.43,4435.57
2026-08-31T13:00:00Z,4435.57,4448.36,4415.91,4417.55
2026-08-31T14:00:00Z,4417.55,4436.15,4416.28,4431.59
2026-08-31T15:00:00Z,4431.59,4437.81,4424.58,4426.83
2026-08-31T16:00:00Z,4426.63,4440.25,4423.85,4433.4
2026-08-31T17:00:00Z,4433.32,4440.24,4428.69,4436.6
2026-08-31T18:00:00Z,4436.58,4436.73,4426.44,4430.97
2026-08-31T19:00:00Z,4430.96,4453.55,4429.16,4452.72
2026-08-31T20:00:00Z,4452.72,4455.69,4446.42,4447.91
2026-08-31T22:00:00Z,4449.64,4455.71,4445.48,4447.18
2026-08-31T23:00:00Z,4446.96,4452.45,4441.66,4452.25
2026-09-01T00:00:00Z,4452.21,4461.46,4446.34,4453.58
2026-09-01T01:00:00Z,4453.55,4456.98,4436.52,4444.28
2026-09-01T02:00:00Z,4444.32,4448.92,4427.62,4442.64
2026-09-01T03:00:00Z,4443.01,4444.06,4431.72,4436.98
2026-09-01T04:00:00Z,4436.98,4437.82,4425.64,4426.72
2026-09-01T05:00:00Z,4426.72,4445.9,4424.24,4440.32
2026-09-01T06:00:00Z,4440.19,4440.66,4427.69,4429.56
2026-09-01T07:00:00Z,4429.56,4434.98,4412.04,4420.13
2026-09-01T08:00:00Z,4420.13,4420.16,4369.52,4370.69
2026-09-01T09:00:00Z,4370.69,4377.94,4364.63,4364.83
2026-09-01T10:00:00Z,4364.83,4385.92,4364.34,4377.98
2026-09-01T11:00:00Z,4378.14,4387.36,4372.56,4374.96
2026-09-01T12:00:00Z,4374.76,4376.05,4351.92,4356.5
2026-09-01T13:00:00Z,4356.45,4367.25,4326.28,4365.73
